instance,variant,n_runs,best_cost_mean,best_cost_std,best_cost_median,best_cost_min,best_cost_max,elapsed_mean,elapsed_std,elapsed_median,elapsed_min,elapsed_max,gap_mean,gap_median,gap_n,total_ls_applications_mean,ls_per_iter_mean
X-n110-k13,acs_nocl_2opt_q0sched,30,16828.283687072213,201.62774525160486,16811.4118803991,16268.661179409473,17267.587846241364,0.8795521902463709,0.01439464271075529,0.8742841663770378,0.8681888750288635,0.934933666838333,,,0,30.0,1.0
X-n110-k13,acs_nocl_none,30,17427.6238564791,214.34985444032787,17419.24700733691,16966.315359167096,17849.211833521393,0.8216229888610542,0.01634420172338675,0.8136451874161139,0.8084555410314351,0.8665040840860456,,,0,0.0,0.0
X-n115-k10,acs_baseline,30,17145.88291583434,259.7218238431305,17120.089558982203,16603.480836611725,17653.16345643324,0.829617022171927,0.01948881626917734,0.8209684165194631,0.8124790000729263,0.8915117499418557,,,0,0.0,0.0
X-n115-k10,acs_cl15,30,16898.35797753583,307.33072793298123,16856.60432251211,16220.06032954567,17368.220883375434,0.46091673330714306,0.009707349130648541,0.4562306454172358,0.4539380418136716,0.48466312512755394,,,0,0.0,0.0
X-n115-k10,acs_cl15_ls2opt_fixed,30,16050.911466406793,266.2572589765362,16101.068677635898,15496.634136801254,16587.214306919857,0.6863877957453951,0.018882300683671253,0.6813719159690663,0.6637920418288559,0.7405347500462085,,,0,30.0,1.0
X-n115-k10,acs_cl15_ls2opt_fixed_q0sched,30,16277.058127309154,354.25032632712276,16284.935541289204,15355.859928919781,16969.776608112174,0.7375414111884311,0.021573152979273032,0.7327176874969155,0.706757916836068,0.7877702079713345,,,0,30.0,1.0
X-n115-k10,acs_clsqrtn_2opt_q0sched,30,16192.646172790504,436.20923769078695,16275.67354206663,14565.055228837284,16774.643702649817,0.7191387416950117,0.03434828071842255,0.7108124998630956,0.6663796659559011,0.7973538329824805,,,0,30.0,1.0
X-n115-k10,acs_nocl_2opt_q0sched,30,16551.270319106665,392.9042178967986,16567.969941316325,15401.97149751684,17131.551544714788,1.1631738931018238,0.042734767690724505,1.1578190210275352,1.0985906249843538,1.252125000115484,,,0,30.0,1.0
X-n115-k10,acs_nocl_none,30,17145.88291583434,259.7218238431305,17120.089558982203,16603.480836611725,17653.16345643324,0.8359123318999385,0.03565055996249742,0.8252350835828111,0.8138809998054057,1.0067027499899268,,,0,0.0,0.0
X-n120-k6,acs_baseline,30,15413.14158745224,117.9444879842628,15423.794735768455,15172.931601954697,15597.183745565992,0.9649576277161638,0.012206839906550162,0.9606263336027041,0.9546572498511523,1.012487375177443,,,0,0.0,0.0
X-n120-k6,acs_cl15,30,15221.516121087547,134.52870840575156,15192.982670592246,14983.380879871958,15566.91814589843,0.5056363749938707,0.009965636554412507,0.5000387079780921,0.4979128330014646,0.5267125000245869,,,0,0.0,0.0
X-n120-k6,acs_cl15_ls2opt_fixed,30,14629.813222396557,66.83222652440288,14633.563527658145,14494.030641132707,14811.779591419427,0.837458329104508,0.028054486904761772,0.8321472714887932,0.806114292005077,0.9120711251161993,,,0,30.0,1.0
